"Rank"	"Count"	"Amount"	"FirstTwo"
16177	2	Rp277	27,00
16178	2	Rp277	27,00
16179	2	Rp277	27,00
16180	2	Rp277	27,00
16181	2	Rp277	27,00
16182	2	Rp277	27,00
16183	2	Rp276	27,00
16184	2	Rp276	27,00
16185	2	Rp276	27,00
16186	2	Rp276	27,00
16187	2	Rp276	27,00
16188	2	Rp276	27,00
16189	2	Rp275	27,00
16190	2	Rp275	27,00
16191	2	Rp275	27,00
16192	2	Rp275	27,00
16193	2	Rp275	27,00
16194	2	Rp275	27,00
16195	2	Rp275	27,00
16196	2	Rp275	27,00
16197	2	Rp275	27,00
16198	2	Rp275	27,00
16199	2	Rp275	27,00
16200	2	Rp275	27,00
16201	2	Rp275	27,00
16202	2	Rp275	27,00
16203	2	Rp275	27,00
16204	2	Rp275	27,00
16205	2	Rp275	27,00
16206	2	Rp274	27,00
16207	2	Rp274	27,00
16208	2	Rp274	27,00
16209	2	Rp274	27,00
16210	2	Rp274	27,00
16211	2	Rp274	27,00
16212	2	Rp274	27,00
16213	2	Rp274	27,00
16214	2	Rp274	27,00
16215	2	Rp273	27,00
16216	2	Rp273	27,00
16217	2	Rp273	27,00
16218	2	Rp273	27,00
16219	2	Rp273	27,00
16220	2	Rp273	27,00
16221	2	Rp273	27,00
16222	2	Rp273	27,00
16223	2	Rp273	27,00
16224	2	Rp273	27,00
16225	2	Rp273	27,00
16226	2	Rp273	27,00
16227	2	Rp273	27,00
16228	2	Rp273	27,00
16229	2	Rp273	27,00
16230	2	Rp273	27,00
16231	2	Rp272	27,00
16232	2	Rp272	27,00
16233	2	Rp272	27,00
16234	2	Rp272	27,00
16235	2	Rp272	27,00
16236	2	Rp272	27,00
16237	2	Rp272	27,00
16238	2	Rp272	27,00
16239	2	Rp272	27,00
16240	2	Rp272	27,00
16241	2	Rp272	27,00
16242	2	Rp272	27,00
16243	2	Rp271	27,00
16244	2	Rp271	27,00
16245	2	Rp271	27,00
16246	2	Rp271	27,00
16247	2	Rp271	27,00
16248	2	Rp271	27,00
16249	2	Rp271	27,00
16250	2	Rp271	27,00
16251	2	Rp271	27,00
16252	2	Rp270	27,00
16253	2	Rp270	27,00
16254	2	Rp270	27,00
16255	2	Rp270	27,00
16256	2	Rp270	27,00
16257	2	Rp270	27,00
16258	2	Rp270	26,00
16259	2	Rp270	26,00
16260	2	Rp270	26,00
16261	2	Rp270	26,00
16262	2	Rp269	26,00
16263	2	Rp269	26,00
16264	2	Rp269	26,00
16265	2	Rp269	26,00
16266	2	Rp269	26,00
16267	2	Rp269	26,00
16268	2	Rp269	26,00
16269	2	Rp269	26,00
16270	2	Rp269	26,00
16271	2	Rp269	26,00
16272	2	Rp269	26,00
16273	2	Rp269	26,00
16274	2	Rp269	26,00
16275	2	Rp269	26,00
16276	2	Rp268	26,00
16277	2	Rp268	26,00
16278	2	Rp268	26,00
16279	2	Rp268	26,00
16280	2	Rp268	26,00
16281	2	Rp268	26,00
16282	2	Rp268	26,00
16283	2	Rp268	26,00
16284	2	Rp268	26,00
16285	2	Rp268	26,00
16286	2	Rp268	26,00
16287	2	Rp268	26,00
16288	2	Rp268	26,00
16289	2	Rp268	26,00
16290	2	Rp268	26,00
16291	2	Rp268	26,00
16292	2	Rp267	26,00
16293	2	Rp267	26,00
16294	2	Rp267	26,00
16295	2	Rp267	26,00
16296	2	Rp267	26,00
16297	2	Rp267	26,00
16298	2	Rp267	26,00
16299	2	Rp267	26,00
16300	2	Rp267	26,00
16301	2	Rp267	26,00
16302	2	Rp267	26,00
16303	2	Rp267	26,00
16304	2	Rp267	26,00
16305	2	Rp267	26,00
16306	2	Rp267	26,00
16307	2	Rp267	26,00
16308	2	Rp267	26,00
16309	2	Rp267	26,00
16310	2	Rp266	26,00
16311	2	Rp266	26,00
16312	2	Rp266	26,00
16313	2	Rp266	26,00
16314	2	Rp266	26,00
16315	2	Rp266	26,00
16316	2	Rp266	26,00
16317	2	Rp266	26,00
16318	2	Rp266	26,00
16319	2	Rp266	26,00
16320	2	Rp266	26,00
16321	2	Rp266	26,00
16322	2	Rp266	26,00
16323	2	Rp266	26,00
16324	2	Rp266	26,00
16325	2	Rp266	26,00
16326	2	Rp266	26,00
16327	2	Rp265	26,00
16328	2	Rp265	26,00
16329	2	Rp265	26,00
16330	2	Rp265	26,00
16331	2	Rp265	26,00
16332	2	Rp265	26,00
16333	2	Rp265	26,00
16334	2	Rp265	26,00
16335	2	Rp265	26,00
16336	2	Rp265	26,00
16337	2	Rp265	26,00
16338	2	Rp265	26,00
16339	2	Rp265	26,00
16340	2	Rp265	26,00
16341	2	Rp265	26,00
16342	2	Rp265	26,00
16343	2	Rp265	26,00
16344	2	Rp265	26,00
16345	2	Rp264	26,00
16346	2	Rp264	26,00
16347	2	Rp264	26,00
16348	2	Rp264	26,00
16349	2	Rp264	26,00
16350	2	Rp264	26,00
16351	2	Rp264	26,00
16352	2	Rp264	26,00
16353	2	Rp264	26,00
16354	2	Rp264	26,00
16355	2	Rp264	26,00
16356	2	Rp264	26,00
16357	2	Rp264	26,00
16358	2	Rp264	26,00
16359	2	Rp264	26,00
16360	2	Rp264	26,00
16361	2	Rp264	26,00
16362	2	Rp264	26,00
16363	2	Rp264	26,00
16364	2	Rp264	26,00
16365	2	Rp264	26,00
16366	2	Rp263	26,00
16367	2	Rp263	26,00
16368	2	Rp263	26,00
16369	2	Rp263	26,00
16370	2	Rp263	26,00
16371	2	Rp263	26,00
16372	2	Rp263	26,00
16373	2	Rp263	26,00
16374	2	Rp263	26,00
16375	2	Rp263	26,00
16376	2	Rp263	26,00
16377	2	Rp263	26,00
16378	2	Rp263	26,00
16379	2	Rp263	26,00
16380	2	Rp263	26,00
16381	2	Rp263	26,00
16382	2	Rp263	26,00
16383	2	Rp262	26,00
16384	2	Rp262	26,00
16385	2	Rp262	26,00
16386	2	Rp262	26,00
16387	2	Rp262	26,00
16388	2	Rp262	26,00
16389	2	Rp262	26,00
16390	2	Rp262	26,00
16391	2	Rp262	26,00
16392	2	Rp262	26,00
16393	2	Rp262	26,00
16394	2	Rp262	26,00
16395	2	Rp262	26,00
16396	2	Rp262	26,00
16397	2	Rp262	26,00
16398	2	Rp262	26,00
16399	2	Rp262	26,00
16400	2	Rp261	26,00
16401	2	Rp261	26,00
16402	2	Rp261	26,00
16403	2	Rp261	26,00
16404	2	Rp261	26,00
16405	2	Rp261	26,00
16406	2	Rp261	26,00
16407	2	Rp261	26,00
16408	2	Rp261	26,00
16409	2	Rp261	26,00
16410	2	Rp261	26,00
16411	2	Rp261	26,00
16412	2	Rp260	26,00
16413	2	Rp260	26,00
16414	2	Rp260	26,00
16415	2	Rp260	26,00
16416	2	Rp260	26,00
16417	2	Rp260	26,00
16418	2	Rp260	25,00
16419	2	Rp260	25,00
16420	2	Rp260	25,00
16421	2	Rp260	25,00
16422	2	Rp259	25,00
16423	2	Rp259	25,00
16424	2	Rp259	25,00
16425	2	Rp259	25,00
16426	2	Rp259	25,00
16427	2	Rp259	25,00
16428	2	Rp259	25,00
16429	2	Rp259	25,00
16430	2	Rp259	25,00
16431	2	Rp259	25,00
16432	2	Rp259	25,00
16433	2	Rp259	25,00
16434	2	Rp259	25,00
16435	2	Rp259	25,00
16436	2	Rp259	25,00
16437	2	Rp259	25,00
16438	2	Rp258	25,00
16439	2	Rp258	25,00
16440	2	Rp258	25,00
16441	2	Rp258	25,00
16442	2	Rp258	25,00
16443	2	Rp258	25,00
16444	2	Rp258	25,00
16445	2	Rp258	25,00
16446	2	Rp258	25,00
16447	2	Rp258	25,00
16448	2	Rp258	25,00
16449	2	Rp258	25,00
16450	2	Rp258	25,00
16451	2	Rp257	25,00
16452	2	Rp257	25,00
16453	2	Rp257	25,00
16454	2	Rp257	25,00
16455	2	Rp257	25,00
16456	2	Rp257	25,00
16457	2	Rp257	25,00
16458	2	Rp257	25,00
16459	2	Rp257	25,00
16460	2	Rp257	25,00
16461	2	Rp257	25,00
16462	2	Rp257	25,00
16463	2	Rp257	25,00
16464	2	Rp256	25,00
16465	2	Rp256	25,00
16466	2	Rp256	25,00
16467	2	Rp256	25,00
16468	2	Rp256	25,00
16469	2	Rp256	25,00
16470	2	Rp256	25,00
16471	2	Rp256	25,00
16472	2	Rp256	25,00
16473	2	Rp256	25,00
16474	2	Rp256	25,00
16475	2	Rp256	25,00
16476	2	Rp256	25,00
16477	2	Rp256	25,00
16478	2	Rp256	25,00
16479	2	Rp256	25,00
16480	2	Rp255	25,00
16481	2	Rp255	25,00
16482	2	Rp255	25,00
16483	2	Rp255	25,00
16484	2	Rp255	25,00
16485	2	Rp255	25,00
16486	2	Rp255	25,00
16487	2	Rp255	25,00
16488	2	Rp255	25,00
16489	2	Rp255	25,00
16490	2	Rp255	25,00
16491	2	Rp255	25,00
16492	2	Rp255	25,00
16493	2	Rp254	25,00
16494	2	Rp254	25,00
16495	2	Rp254	25,00
16496	2	Rp254	25,00
16497	2	Rp254	25,00
16498	2	Rp254	25,00
16499	2	Rp254	25,00
16500	2	Rp254	25,00
16501	2	Rp254	25,00
16502	2	Rp254	25,00
16503	2	Rp254	25,00
16504	2	Rp254	25,00
16505	2	Rp254	25,00
16506	2	Rp254	25,00
16507	2	Rp254	25,00
16508	2	Rp254	25,00
16509	2	Rp253	25,00
16510	2	Rp253	25,00
16511	2	Rp253	25,00
16512	2	Rp253	25,00
16513	2	Rp253	25,00
16514	2	Rp253	25,00
16515	2	Rp253	25,00
16516	2	Rp253	25,00
16517	2	Rp253	25,00
16518	2	Rp253	25,00
16519	2	Rp253	25,00
16520	2	Rp253	25,00
16521	2	Rp252	25,00
16522	2	Rp252	25,00
16523	2	Rp252	25,00
16524	2	Rp252	25,00
16525	2	Rp252	25,00
16526	2	Rp252	25,00
16527	2	Rp252	25,00
16528	2	Rp252	25,00
16529	2	Rp252	25,00
16530	2	Rp252	25,00
16531	2	Rp252	25,00
16532	2	Rp252	25,00
16533	2	Rp252	25,00
16534	2	Rp252	25,00
16535	2	Rp251	25,00
16536	2	Rp251	25,00
16537	2	Rp251	25,00
16538	2	Rp251	25,00
16539	2	Rp251	25,00
16540	2	Rp251	25,00
16541	2	Rp251	25,00
16542	2	Rp250	25,00
16543	2	Rp250	25,00
16544	2	Rp250	25,00
16545	2	Rp250	25,00
16546	2	Rp250	25,00
16547	2	Rp250	25,00
16548	2	Rp250	24,00
16549	2	Rp250	24,00
16550	2	Rp250	24,00
16551	2	Rp250	24,00
16552	2	Rp250	24,00
16553	2	Rp250	24,00
16554	2	Rp250	24,00
16555	2	Rp250	24,00
16556	2	Rp250	24,00
16557	2	Rp250	24,00
16558	2	Rp250	24,00
16559	2	Rp249	24,00
16560	2	Rp249	24,00
16561	2	Rp249	24,00
16562	2	Rp249	24,00
16563	2	Rp249	24,00
16564	2	Rp249	24,00
16565	2	Rp249	24,00
16566	2	Rp249	24,00
16567	2	Rp249	24,00
16568	2	Rp249	24,00
16569	2	Rp249	24,00
16570	2	Rp249	24,00
16571	2	Rp249	24,00
16572	2	Rp249	24,00
16573	2	Rp249	24,00
16574	2	Rp248	24,00
16575	2	Rp248	24,00
16576	2	Rp248	24,00
16577	2	Rp248	24,00
16578	2	Rp248	24,00
16579	2	Rp248	24,00
16580	2	Rp248	24,00
16581	2	Rp248	24,00
16582	2	Rp248	24,00
16583	2	Rp248	24,00
16584	2	Rp248	24,00
16585	2	Rp248	24,00
16586	2	Rp248	24,00
16587	2	Rp248	24,00
16588	2	Rp247	24,00
16589	2	Rp247	24,00
16590	2	Rp247	24,00
16591	2	Rp247	24,00
16592	2	Rp247	24,00
16593	2	Rp247	24,00
16594	2	Rp247	24,00
16595	2	Rp247	24,00
16596	2	Rp247	24,00
16597	2	Rp247	24,00
16598	2	Rp246	24,00
16599	2	Rp246	24,00
16600	2	Rp246	24,00
16601	2	Rp246	24,00
16602	2	Rp246	24,00
16603	2	Rp246	24,00
16604	2	Rp246	24,00
16605	2	Rp246	24,00
16606	2	Rp246	24,00
16607	2	Rp246	24,00
16608	2	Rp245	24,00
16609	2	Rp245	24,00
16610	2	Rp245	24,00
16611	2	Rp245	24,00
16612	2	Rp245	24,00
16613	2	Rp245	24,00
16614	2	Rp245	24,00
16615	2	Rp245	24,00
16616	2	Rp245	24,00
16617	2	Rp245	24,00
16618	2	Rp245	24,00
16619	2	Rp245	24,00
16620	2	Rp245	24,00
16621	2	Rp245	24,00
16622	2	Rp245	24,00
16623	2	Rp245	24,00
16624	2	Rp245	24,00
16625	2	Rp245	24,00
16626	2	Rp245	24,00
16627	2	Rp244	24,00
16628	2	Rp244	24,00
16629	2	Rp244	24,00
16630	2	Rp244	24,00
16631	2	Rp244	24,00
16632	2	Rp244	24,00
16633	2	Rp244	24,00
16634	2	Rp244	24,00
16635	2	Rp244	24,00
16636	2	Rp244	24,00
16637	2	Rp244	24,00
16638	2	Rp244	24,00
16639	2	Rp244	24,00
16640	2	Rp244	24,00
16641	2	Rp243	24,00
16642	2	Rp243	24,00
16643	2	Rp243	24,00
16644	2	Rp243	24,00
16645	2	Rp243	24,00
16646	2	Rp243	24,00
16647	2	Rp243	24,00
16648	2	Rp243	24,00
16649	2	Rp243	24,00
16650	2	Rp243	24,00
16651	2	Rp243	24,00
16652	2	Rp243	24,00
16653	2	Rp243	24,00
16654	2	Rp243	24,00
16655	2	Rp243	24,00
16656	2	Rp243	24,00
16657	2	Rp242	24,00
16658	2	Rp242	24,00
16659	2	Rp242	24,00
16660	2	Rp242	24,00
16661	2	Rp242	24,00
16662	2	Rp242	24,00
16663	2	Rp242	24,00
16664	2	Rp242	24,00
16665	2	Rp242	24,00
16666	2	Rp242	24,00
16667	2	Rp242	24,00
16668	2	Rp242	24,00
16669	2	Rp241	24,00
16670	2	Rp241	24,00
16671	2	Rp241	24,00
16672	2	Rp241	24,00
16673	2	Rp241	24,00
16674	2	Rp241	24,00
16675	2	Rp241	24,00
16676	2	Rp241	24,00
16677	2	Rp241	24,00
16678	2	Rp241	24,00
16679	2	Rp241	24,00
16680	2	Rp241	24,00
16681	2	Rp241	24,00
16682	2	Rp241	24,00
16683	2	Rp241	24,00
16684	2	Rp240	24,00
16685	2	Rp240	24,00
16686	2	Rp240	24,00
16687	2	Rp240	24,00
16688	2	Rp240	24,00
16689	2	Rp240	24,00
16690	2	Rp240	24,00
16691	2	Rp240	24,00
16692	2	Rp240	23,00
16693	2	Rp240	23,00
16694	2	Rp240	23,00
16695	2	Rp240	23,00
16696	2	Rp240	23,00
16697	2	Rp240	23,00
16698	2	Rp240	23,00
16699	2	Rp240	23,00
16700	2	Rp240	23,00
16701	2	Rp240	23,00
16702	2	Rp239	23,00
16703	2	Rp239	23,00
16704	2	Rp239	23,00
16705	2	Rp239	23,00
16706	2	Rp239	23,00
16707	2	Rp239	23,00
16708	2	Rp239	23,00
16709	2	Rp239	23,00
16710	2	Rp239	23,00
16711	2	Rp239	23,00
16712	2	Rp239	23,00
16713	2	Rp239	23,00
16714	2	Rp239	23,00
16715	2	Rp239	23,00
16716	2	Rp239	23,00
16717	2	Rp238	23,00
16718	2	Rp238	23,00
16719	2	Rp238	23,00
16720	2	Rp238	23,00
16721	2	Rp238	23,00
16722	2	Rp238	23,00
16723	2	Rp238	23,00
16724	2	Rp238	23,00
16725	2	Rp238	23,00
16726	2	Rp238	23,00
16727	2	Rp237	23,00
16728	2	Rp237	23,00
16729	2	Rp237	23,00
16730	2	Rp237	23,00
16731	2	Rp237	23,00
16732	2	Rp237	23,00
16733	2	Rp237	23,00
16734	2	Rp237	23,00
16735	2	Rp237	23,00
16736	2	Rp237	23,00
16737	2	Rp237	23,00
16738	2	Rp237	23,00
16739	2	Rp237	23,00
16740	2	Rp237	23,00
16741	2	Rp237	23,00
16742	2	Rp237	23,00
16743	2	Rp237	23,00
16744	2	Rp237	23,00
16745	2	Rp237	23,00
16746	2	Rp237	23,00
16747	2	Rp236	23,00
16748	2	Rp236	23,00
16749	2	Rp236	23,00
16750	2	Rp236	23,00
16751	2	Rp236	23,00
16752	2	Rp236	23,00
16753	2	Rp236	23,00
16754	2	Rp236	23,00
16755	2	Rp236	23,00
16756	2	Rp236	23,00
16757	2	Rp235	23,00
16758	2	Rp235	23,00
16759	2	Rp235	23,00
16760	2	Rp235	23,00
16761	2	Rp235	23,00
16762	2	Rp235	23,00
16763	2	Rp235	23,00
16764	2	Rp235	23,00
16765	2	Rp235	23,00
16766	2	Rp235	23,00
16767	2	Rp235	23,00
16768	2	Rp235	23,00
16769	2	Rp235	23,00
16770	2	Rp235	23,00
16771	2	Rp235	23,00
16772	2	Rp234	23,00
16773	2	Rp234	23,00
16774	2	Rp234	23,00
16775	2	Rp234	23,00
16776	2	Rp234	23,00
16777	2	Rp234	23,00
16778	2	Rp234	23,00
16779	2	Rp234	23,00
16780	2	Rp234	23,00
16781	2	Rp234	23,00
16782	2	Rp234	23,00
16783	2	Rp234	23,00
16784	2	Rp233	23,00
16785	2	Rp233	23,00
16786	2	Rp233	23,00
16787	2	Rp233	23,00
16788	2	Rp233	23,00
16789	2	Rp233	23,00
16790	2	Rp233	23,00
16791	2	Rp233	23,00
16792	2	Rp233	23,00
16793	2	Rp233	23,00
16794	2	Rp233	23,00
16795	2	Rp232	23,00
16796	2	Rp232	23,00
16797	2	Rp232	23,00
16798	2	Rp232	23,00
16799	2	Rp232	23,00
16800	2	Rp232	23,00
16801	2	Rp232	23,00
16802	2	Rp232	23,00
16803	2	Rp232	23,00
16804	2	Rp232	23,00
16805	2	Rp232	23,00
16806	2	Rp232	23,00
16807	2	Rp232	23,00
16808	2	Rp232	23,00
16809	2	Rp232	23,00
16810	2	Rp232	23,00
16811	2	Rp231	23,00
16812	2	Rp231	23,00
16813	2	Rp231	23,00
16814	2	Rp231	23,00
16815	2	Rp231	23,00
16816	2	Rp231	23,00
16817	2	Rp231	23,00
16818	2	Rp231	23,00
16819	2	Rp231	23,00
16820	2	Rp231	23,00
16821	2	Rp231	23,00
16822	2	Rp231	23,00
16823	2	Rp231	23,00
16824	2	Rp231	23,00
16825	2	Rp231	23,00
16826	2	Rp231	23,00
16827	2	Rp231	23,00
16828	2	Rp230	23,00
16829	2	Rp230	23,00
16830	2	Rp230	23,00
16831	2	Rp230	23,00
16832	2	Rp230	23,00
16833	2	Rp230	22,00
16834	2	Rp230	22,00
16835	2	Rp230	22,00
16836	2	Rp230	22,00
16837	2	Rp230	22,00
16838	2	Rp230	22,00
16839	2	Rp230	22,00
16840	2	Rp230	22,00
16841	2	Rp230	22,00
16842	2	Rp230	22,00
16843	2	Rp230	22,00
16844	2	Rp230	22,00
16845	2	Rp229	22,00
16846	2	Rp229	22,00
16847	2	Rp229	22,00
16848	2	Rp229	22,00
16849	2	Rp229	22,00
16850	2	Rp229	22,00
16851	2	Rp229	22,00
16852	2	Rp229	22,00
16853	2	Rp229	22,00
16854	2	Rp229	22,00
16855	2	Rp229	22,00
16856	2	Rp229	22,00
16857	2	Rp229	22,00
16858	2	Rp229	22,00
16859	2	Rp229	22,00
16860	2	Rp229	22,00
16861	2	Rp229	22,00
16862	2	Rp229	22,00
16863	2	Rp228	22,00
16864	2	Rp228	22,00
16865	2	Rp228	22,00
16866	2	Rp228	22,00
16867	2	Rp228	22,00
16868	2	Rp228	22,00
16869	2	Rp228	22,00
16870	2	Rp228	22,00
16871	2	Rp228	22,00
16872	2	Rp228	22,00
16873	2	Rp228	22,00
16874	2	Rp228	22,00
16875	2	Rp228	22,00
16876	2	Rp228	22,00
16877	2	Rp228	22,00
16878	2	Rp227	22,00
16879	2	Rp227	22,00
16880	2	Rp227	22,00
16881	2	Rp227	22,00
16882	2	Rp227	22,00
16883	2	Rp227	22,00
16884	2	Rp227	22,00
16885	2	Rp227	22,00
16886	2	Rp227	22,00
16887	2	Rp227	22,00
16888	2	Rp227	22,00
16889	2	Rp226	22,00
16890	2	Rp226	22,00
16891	2	Rp226	22,00
16892	2	Rp226	22,00
16893	2	Rp226	22,00
16894	2	Rp226	22,00
16895	2	Rp226	22,00
16896	2	Rp226	22,00
16897	2	Rp226	22,00
16898	2	Rp226	22,00
16899	2	Rp226	22,00
16900	2	Rp226	22,00
16901	2	Rp226	22,00
16902	2	Rp226	22,00
16903	2	Rp226	22,00
16904	2	Rp226	22,00
16905	2	Rp225	22,00
16906	2	Rp225	22,00
16907	2	Rp225	22,00
16908	2	Rp225	22,00
16909	2	Rp225	22,00
16910	2	Rp225	22,00
16911	2	Rp225	22,00
16912	2	Rp225	22,00
16913	2	Rp225	22,00
16914	2	Rp225	22,00
16915	2	Rp225	22,00
16916	2	Rp225	22,00
16917	2	Rp225	22,00
16918	2	Rp225	22,00
16919	2	Rp225	22,00
16920	2	Rp225	22,00
16921	2	Rp225	22,00
16922	2	Rp225	22,00
16923	2	Rp225	22,00
16924	2	Rp225	22,00
16925	2	Rp225	22,00
16926	2	Rp225	22,00
16927	2	Rp225	22,00
16928	2	Rp224	22,00
16929	2	Rp224	22,00
16930	2	Rp224	22,00
16931	2	Rp224	22,00
16932	2	Rp224	22,00
16933	2	Rp224	22,00
16934	2	Rp224	22,00
16935	2	Rp224	22,00
16936	2	Rp224	22,00
16937	2	Rp224	22,00
16938	2	Rp224	22,00
16939	2	Rp224	22,00
16940	2	Rp224	22,00
16941	2	Rp224	22,00
16942	2	Rp224	22,00
16943	2	Rp224	22,00
16944	2	Rp223	22,00
16945	2	Rp223	22,00
16946	2	Rp223	22,00
16947	2	Rp223	22,00
16948	2	Rp223	22,00
16949	2	Rp223	22,00
16950	2	Rp223	22,00
16951	2	Rp223	22,00
16952	2	Rp223	22,00
16953	2	Rp223	22,00
16954	2	Rp223	22,00
16955	2	Rp223	22,00
16956	2	Rp223	22,00
16957	2	Rp223	22,00
16958	2	Rp223	22,00
16959	2	Rp222	22,00
16960	2	Rp222	22,00
16961	2	Rp222	22,00
16962	2	Rp222	22,00
16963	2	Rp222	22,00
16964	2	Rp222	22,00
16965	2	Rp222	22,00
16966	2	Rp222	22,00
16967	2	Rp222	22,00
16968	2	Rp222	22,00
16969	2	Rp222	22,00
16970	2	Rp222	22,00
16971	2	Rp222	22,00
16972	2	Rp222	22,00
16973	2	Rp222	22,00
16974	2	Rp222	22,00
16975	2	Rp222	22,00
16976	2	Rp222	22,00
16977	2	Rp222	22,00
16978	2	Rp222	22,00
16979	2	Rp222	22,00
16980	2	Rp222	22,00
16981	2	Rp221	22,00
16982	2	Rp221	22,00
16983	2	Rp221	22,00
16984	2	Rp221	22,00
16985	2	Rp221	22,00
16986	2	Rp221	22,00
16987	2	Rp221	22,00
16988	2	Rp221	22,00
16989	2	Rp221	22,00
16990	2	Rp221	22,00
16991	2	Rp221	22,00
16992	2	Rp221	22,00
16993	2	Rp221	22,00
16994	2	Rp221	22,00
16995	2	Rp221	22,00
16996	2	Rp221	22,00
16997	2	Rp220	22,00
16998	2	Rp220	22,00
16999	2	Rp220	22,00
17000	2	Rp220	22,00
17001	2	Rp220	22,00
17002	2	Rp220	22,00
17003	2	Rp220	22,00
17004	2	Rp220	22,00
17005	2	Rp220	22,00
17006	2	Rp220	21,00
17007	2	Rp220	21,00
17008	2	Rp219	21,00
17009	2	Rp219	21,00
17010	2	Rp219	21,00
17011	2	Rp219	21,00
17012	2	Rp219	21,00
17013	2	Rp219	21,00
17014	2	Rp219	21,00
17015	2	Rp219	21,00
17016	2	Rp219	21,00
17017	2	Rp219	21,00
17018	2	Rp219	21,00
17019	2	Rp219	21,00
17020	2	Rp219	21,00
17021	2	Rp219	21,00
17022	2	Rp219	21,00
17023	2	Rp219	21,00
17024	2	Rp219	21,00
17025	2	Rp219	21,00
17026	2	Rp219	21,00
17027	2	Rp219	21,00
17028	2	Rp218	21,00
17029	2	Rp218	21,00
17030	2	Rp218	21,00
17031	2	Rp218	21,00
17032	2	Rp218	21,00
17033	2	Rp218	21,00
17034	2	Rp218	21,00
17035	2	Rp218	21,00
17036	2	Rp218	21,00
17037	2	Rp218	21,00
17038	2	Rp218	21,00
17039	2	Rp218	21,00
17040	2	Rp218	21,00
17041	2	Rp218	21,00
17042	2	Rp218	21,00
17043	2	Rp217	21,00
17044	2	Rp217	21,00
17045	2	Rp217	21,00
17046	2	Rp217	21,00
17047	2	Rp217	21,00
17048	2	Rp217	21,00
17049	2	Rp217	21,00
17050	2	Rp217	21,00
17051	2	Rp217	21,00
17052	2	Rp217	21,00
17053	2	Rp217	21,00
17054	2	Rp217	21,00
17055	2	Rp217	21,00
17056	2	Rp217	21,00
17057	2	Rp217	21,00
17058	2	Rp217	21,00
17059	2	Rp217	21,00
17060	2	Rp217	21,00
17061	2	Rp216	21,00
17062	2	Rp216	21,00
17063	2	Rp216	21,00
17064	2	Rp216	21,00
17065	2	Rp216	21,00
17066	2	Rp216	21,00
17067	2	Rp216	21,00
17068	2	Rp216	21,00
17069	2	Rp216	21,00
17070	2	Rp216	21,00
17071	2	Rp216	21,00
17072	2	Rp216	21,00
17073	2	Rp216	21,00
17074	2	Rp216	21,00
17075	2	Rp216	21,00
17076	2	Rp216	21,00
17077	2	Rp216	21,00
17078	2	Rp216	21,00
17079	2	Rp216	21,00
17080	2	Rp216	21,00
17081	2	Rp215	21,00
17082	2	Rp215	21,00
17083	2	Rp215	21,00
17084	2	Rp215	21,00
17085	2	Rp215	21,00
17086	2	Rp215	21,00
17087	2	Rp215	21,00
17088	2	Rp215	21,00
17089	2	Rp215	21,00
17090	2	Rp215	21,00
17091	2	Rp215	21,00
17092	2	Rp215	21,00
17093	2	Rp215	21,00
17094	2	Rp214	21,00
17095	2	Rp214	21,00
17096	2	Rp214	21,00
17097	2	Rp214	21,00
17098	2	Rp214	21,00
17099	2	Rp214	21,00
17100	2	Rp214	21,00
17101	2	Rp214	21,00
17102	2	Rp214	21,00
17103	2	Rp214	21,00
17104	2	Rp214	21,00
17105	2	Rp214	21,00
17106	2	Rp214	21,00
17107	2	Rp214	21,00
17108	2	Rp214	21,00
17109	2	Rp214	21,00
17110	2	Rp214	21,00
17111	2	Rp213	21,00
17112	2	Rp213	21,00
17113	2	Rp213	21,00
17114	2	Rp213	21,00
17115	2	Rp213	21,00
17116	2	Rp213	21,00
17117	2	Rp213	21,00
17118	2	Rp213	21,00
17119	2	Rp213	21,00
17120	2	Rp213	21,00
17121	2	Rp213	21,00
17122	2	Rp213	21,00
17123	2	Rp213	21,00
17124	2	Rp212	21,00
17125	2	Rp212	21,00
17126	2	Rp212	21,00
17127	2	Rp212	21,00
17128	2	Rp212	21,00
17129	2	Rp212	21,00
17130	2	Rp212	21,00
17131	2	Rp212	21,00
17132	2	Rp212	21,00
17133	2	Rp212	21,00
17134	2	Rp212	21,00
17135	2	Rp212	21,00
17136	2	Rp212	21,00
17137	2	Rp212	21,00
17138	2	Rp212	21,00
17139	2	Rp211	21,00
17140	2	Rp211	21,00
17141	2	Rp211	21,00
17142	2	Rp211	21,00
17143	2	Rp211	21,00
17144	2	Rp211	21,00
17145	2	Rp211	21,00
17146	2	Rp211	21,00
17147	2	Rp211	21,00
17148	2	Rp211	21,00
17149	2	Rp211	21,00
17150	2	Rp211	21,00
17151	2	Rp211	21,00
17152	2	Rp211	21,00
17153	2	Rp211	21,00
17154	2	Rp211	21,00
17155	2	Rp211	21,00
17156	2	Rp211	21,00
17157	2	Rp211	21,00
17158	2	Rp211	21,00
17159	2	Rp211	21,00
17160	2	Rp211	21,00
17161	2	Rp210	21,00
17162	2	Rp210	21,00
17163	2	Rp210	21,00
17164	2	Rp210	21,00
17165	2	Rp210	21,00
17166	2	Rp210	21,00
17167	2	Rp210	21,00
17168	2	Rp210	20,00
17169	2	Rp210	20,00
17170	2	Rp210	20,00
17171	2	Rp210	20,00
17172	2	Rp210	20,00
17173	2	Rp210	20,00
17174	2	Rp210	20,00
